cycle,branch,forecastdate,district,component_no,component_name,component_impact,component_narrative,genre,candidateA,candidateB,shortnmA,shortnmB,timestamp
2020,House,11/2/20,ND-1,1,Incumbency,-8.337204,"Armstrong has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. ND-1 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Zach Raknerud,Kelly Armstrong,Raknerud,Armstrong,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-9,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Cynthia L. Wallace,Dan Bishop,Wallace,Bishop,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-9,7,Challenger experience,0,Wallace has never held elected office.,DR,Cynthia L. Wallace,Dan Bishop,Wallace,Bishop,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-9,6,Incumbent's voting record in Congress,.4183578,"Bishop has voted with Republicans 86% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Cynthia L. Wallace,Dan Bishop,Wallace,Bishop,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-9,5,Fundraising,-8.03533,"As of Oct. 14, Bishop had raised $3,011,000 in individual contributions (84% of all such contributions to the major-party candidates); Wallace had raised $565,000 (16%).",DR,Cynthia L. Wallace,Dan Bishop,Wallace,Bishop,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-9,4,Generic ballot,1.610211,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Cynthia L. Wallace,Dan Bishop,Wallace,Bishop,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-9,3,Incumbent's margin in last election,-.8736027,"Bishop won by 2.0 percentage points in a special election. However, North Carolina has since undergone redistricting.",DR,Cynthia L. Wallace,Dan Bishop,Wallace,Bishop,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-9,2,District partisanship,-1.524779,"NC-9 is 11.6 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Cynthia L. Wallace,Dan Bishop,Wallace,Bishop,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-9,11,Total,-13.13114,"",DR,Cynthia L. Wallace,Dan Bishop,Wallace,Bishop,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-9,1,Incumbency,-4.725998,"Bishop has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. North Carolina underwent redistricting and there is 82% overlap between Bishop's old and new district. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NC-9 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Cynthia L. Wallace,Dan Bishop,Wallace,Bishop,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-8,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Patricia Timmons-Goodson,Richard Hudson,Timmons-Goodson,Hudson,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-8,7,Challenger experience,-.1418878,"Timmons-Goodson has held elected office before. (So has Hudson, but this is accounted for in our incumbency calculation.)",DR,Patricia Timmons-Goodson,Richard Hudson,Timmons-Goodson,Hudson,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-8,6,Incumbent's voting record in Congress,-.0014808,Hudson has voted with Republicans 79% of the time in roll-call votes in recent sessions of Congress.,DR,Patricia Timmons-Goodson,Richard Hudson,Timmons-Goodson,Hudson,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-8,5,Fundraising,.5534227,"As of Oct. 14, Timmons-Goodson had raised $2,967,000 in individual contributions (66% of all such contributions to the major-party candidates); Hudson had raised $1,551,000 (34%).",DR,Patricia Timmons-Goodson,Richard Hudson,Timmons-Goodson,Hudson,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-8,4,Generic ballot,-.1831356,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Patricia Timmons-Goodson,Richard Hudson,Timmons-Goodson,Hudson,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-8,3,Incumbent's margin in last election,.1222091,"Hudson won by 10.7 percentage points in 2018. However, North Carolina has since undergone redistricting. Hudson's district is now considerably more Democratic.",DR,Patricia Timmons-Goodson,Richard Hudson,Timmons-Goodson,Hudson,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-8,2,District partisanship,.1283841,"NC-8 is 8.6 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Patricia Timmons-Goodson,Richard Hudson,Timmons-Goodson,Hudson,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-8,11,Total,1.01428,"",DR,Patricia Timmons-Goodson,Richard Hudson,Timmons-Goodson,Hudson,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-8,1,Incumbency,.5367685,"Hudson has been elected to 4 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. North Carolina underwent redistricting and there is 67% overlap between Hudson's old and new district. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NC-8 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Patricia Timmons-Goodson,Richard Hudson,Timmons-Goodson,Hudson,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-7,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Christopher M. Ward,David Rouzer,Ward,Rouzer,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-7,7,Challenger experience,0,Ward has never held elected office.,DR,Christopher M. Ward,David Rouzer,Ward,Rouzer,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-7,6,Incumbent's voting record in Congress,.1330442,Rouzer has voted with Republicans 80% of the time in roll-call votes in recent sessions of Congress.,DR,Christopher M. Ward,David Rouzer,Ward,Rouzer,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-7,5,Fundraising,-13.5389,"As of Oct. 14, Rouzer had raised $509,000 in individual contributions (99% of all such contributions to the major-party candidates); Ward had raised $4,000 (1%).",DR,Christopher M. Ward,David Rouzer,Ward,Rouzer,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-7,4,Generic ballot,2.425447,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Christopher M. Ward,David Rouzer,Ward,Rouzer,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-7,3,Incumbent's margin in last election,-3.070081,"Rouzer won by 12.7 percentage points in 2018. However, North Carolina has since undergone redistricting.",DR,Christopher M. Ward,David Rouzer,Ward,Rouzer,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-7,2,District partisanship,-3.87838,"NC-7 is 19.5 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Christopher M. Ward,David Rouzer,Ward,Rouzer,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-7,11,Total,-25.225,"",DR,Christopher M. Ward,David Rouzer,Ward,Rouzer,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-7,1,Incumbency,-7.296122,"Rouzer has been elected to 3 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. North Carolina underwent redistricting and there is 77% overlap between Rouzer's old and new district. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NC-7 has highly distinctive demographics, so incumbency will help Rouzer a lot there.",DR,Christopher M. Ward,David Rouzer,Ward,Rouzer,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-6,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Kathy Manning,Joseph Lee Haywood,Manning,Haywood,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-6,7,Candidate experience,0,Neither Manning nor Haywood has held elected office before.,DR,Kathy Manning,Joseph Lee Haywood,Manning,Haywood,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-6,5,Fundraising,8.175524,"As of Oct. 14, Manning had raised $1,608,000 in individual contributions (96% of all such contributions to the major-party candidates); Haywood had raised $60,000 (4%).",DR,Kathy Manning,Joseph Lee Haywood,Manning,Haywood,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-6,4,Generic ballot,5.797751,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Kathy Manning,Joseph Lee Haywood,Manning,Haywood,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-6,2,District partisanship,15.96013,"NC-6 is 19.2 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Kathy Manning,Joseph Lee Haywood,Manning,Haywood,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-6,11,Total,29.93341,"",DR,Kathy Manning,Joseph Lee Haywood,Manning,Haywood,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-5,8,Scandals,0,Neither candidate is involved in a scandal.,DR,David Wilson Brown,Virginia Foxx,Brown,Foxx,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-5,7,Challenger experience,0,Brown has never held elected office.,DR,David Wilson Brown,Virginia Foxx,Brown,Foxx,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-5,6,Incumbent's voting record in Congress,.08832,Foxx has voted with Republicans 80% of the time in roll-call votes in recent sessions of Congress.,DR,David Wilson Brown,Virginia Foxx,Brown,Foxx,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-5,5,Fundraising,-14.70701,"As of Oct. 14, Foxx had raised $998,000 in individual contributions (95% of all such contributions to the major-party candidates); Brown had raised $53,000 (5%).",DR,David Wilson Brown,Virginia Foxx,Brown,Foxx,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-5,4,Generic ballot,2.716548,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,David Wilson Brown,Virginia Foxx,Brown,Foxx,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-5,3,Incumbent's margin in last election,-6.18484,"Foxx won by 14.1 percentage points in 2018. However, North Carolina has since undergone redistricting. Foxx's district is now considerably more Republican.",DR,David Wilson Brown,Virginia Foxx,Brown,Foxx,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-5,2,District partisanship,-8.005787,"NC-5 is 34.8 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,David Wilson Brown,Virginia Foxx,Brown,Foxx,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-5,11,Total,-34.52435,"",DR,David Wilson Brown,Virginia Foxx,Brown,Foxx,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-5,1,Incumbency,-8.431575,"Foxx has been elected to 8 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. North Carolina underwent redistricting and there is only49% overlap between Foxx's old and new district, further reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NC-5 has highly distinctive demographics, so incumbency will help Foxx a lot there.",DR,David Wilson Brown,Virginia Foxx,Brown,Foxx,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-4,8,Scandals,0,Neither candidate is involved in a scandal.,DR,David Price,Robert Thomas,Price,Thomas,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-4,7,Challenger experience,0,Thomas has never held elected office.,DR,David Price,Robert Thomas,Price,Thomas,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-4,6,Incumbent's voting record in Congress,-2.180764,"Price has voted with Democrats 95% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,David Price,Robert Thomas,Price,Thomas,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-4,5,Fundraising,8.528385,"As of Oct. 14, Price had raised $482,000 in individual contributions (100% of all such contributions to the major-party candidates); Thomas had raised $0 (0%).",DR,David Price,Robert Thomas,Price,Thomas,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-4,4,Generic ballot,3.738752,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,David Price,Robert Thomas,Price,Thomas,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-4,3,Incumbent's margin in last election,7.924873,"Price won by 48.3 percentage points in 2018. However, North Carolina has since undergone redistricting.",DR,David Price,Robert Thomas,Price,Thomas,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-4,2,District partisanship,9.481811,"NC-4 is 30.3 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,David Price,Robert Thomas,Price,Thomas,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-4,11,Total,38.86174,"",DR,David Price,Robert Thomas,Price,Thomas,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-4,1,Incumbency,11.36868,"Price has been elected to 16 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. North Carolina underwent redistricting and there is only19% overlap between Price's old and new district, further reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NC-4 has highly distinctive demographics, so incumbency will help Price a lot there.",DR,David Price,Robert Thomas,Price,Thomas,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-3,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Daryl Farrow,Gregory Francis Murphy,Farrow,Murphy,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-3,7,Challenger experience,0,Farrow has never held elected office.,DR,Daryl Farrow,Gregory Francis Murphy,Farrow,Murphy,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-3,6,Incumbent's voting record in Congress,.2305757,Murphy has voted with Republicans 81% of the time in roll-call votes in recent sessions of Congress.,DR,Daryl Farrow,Gregory Francis Murphy,Farrow,Murphy,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-3,5,Fundraising,-15.38373,"As of Oct. 14, Murphy had raised $939,000 in individual contributions (100% of all such contributions to the major-party candidates); Farrow had raised $0 (0%).",DR,Daryl Farrow,Gregory Francis Murphy,Farrow,Murphy,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-3,4,Generic ballot,2.740168,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Daryl Farrow,Gregory Francis Murphy,Farrow,Murphy,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-3,3,Incumbent's margin in last election,-5.331318,"Murphy won by 24.3 percentage points in a special election. However, North Carolina has since undergone redistricting.",DR,Daryl Farrow,Gregory Francis Murphy,Farrow,Murphy,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-3,2,District partisanship,-5.302866,"NC-3 is 23.4 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Daryl Farrow,Gregory Francis Murphy,Farrow,Murphy,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-3,11,Total,-31.32144,"",DR,Daryl Farrow,Gregory Francis Murphy,Farrow,Murphy,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-3,1,Incumbency,-8.274272,"Murphy has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. North Carolina underwent redistricting and there is 86% overlap between Murphy's old and new district. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NC-3 has highly distinctive demographics, so incumbency will help Murphy a lot there.",DR,Daryl Farrow,Gregory Francis Murphy,Farrow,Murphy,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-2,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Deborah K. Ross,Alan D. Swain,Ross,Swain,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-2,7,Candidate experience,.2251452,Ross has held elected office before but Swain hasn't.,DR,Deborah K. Ross,Alan D. Swain,Ross,Swain,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-2,5,Fundraising,7.9925,"As of Oct. 14, Ross had raised $1,656,000 in individual contributions (95% of all such contributions to the major-party candidates); Swain had raised $82,000 (5%).",DR,Deborah K. Ross,Alan D. Swain,Ross,Swain,20:52:33  2 Nov 2020
2020,House,11/2/20,NC-2,4,Generic ballot,5.810107,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Deborah K. Ross,Alan D. Swain,Ross,Swain,20:52:33  2 Nov 2020
