cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,lower_bin_text,upper_bin_text,ecwin_inc,ecwin_chal,ecwin_3rd,ecwin_nomajority,total_ev_inc,ev_inc_hi,ev_inc_lo,total_ev_chal,ev_chal_hi,ev_chal_lo,count,timestamp,simulations
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Trump +10,Trump +11,1,0,0,0,381.2592,400,362,156.7407,176,138,108,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",TIE,Trump +1,.9743214,.0212766,0,.0044021,312.361,335,288,225.639,250,203,1363,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +9,Biden +8,.0004327,.9995673,0,0,183.6153,219,142,354.3847,396,319,2311,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +8,Biden +7,.0016536,.9975196,0,.0008268,197.857,231,160,340.143,378,307,2419,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +7,Biden +6,.0109179,.9874646,0,.0016175,212.928,248,180,325.072,358,290,2473,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +6,Biden +5,.0321252,.9629325,0,.0049423,226.8711,259,197,311.1289,341,279,2428,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +5,Biden +4,.1005423,.8831873,0,.0162703,241.5181,270,211,296.4818,327,268,2397,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +4,Biden +3,.2794582,.6970655,0,.0234763,257.2023,285,229,280.7977,309,253,2215,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +41,Biden +40,0,1,0,0,4,4,4,534,534,534,1,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +40,Biden +39,0,1,0,0,4,4,4,534,534,534,1,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +3,Biden +2,.5454997,.4286425,0,.0258578,272.364,300,245,265.636,293,238,2011,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +37,Biden +36,0,1,0,0,8.5,13,4,529.5,534,525,2,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +36,Biden +35,0,1,0,0,4,4,4,534,534,534,1,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +34,Biden +33,0,1,0,0,40,113,4,498,534,425,6,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +33,Biden +32,0,1,0,0,23,47,4,515,534,491,3,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +32,Biden +31,0,1,0,0,25.33333,43,7,512.6667,531,495,3,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +31,Biden +30,0,1,0,0,27.58824,63,1,510.4118,537,475,17,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +30,Biden +29,0,1,0,0,38.69231,79,14,499.3077,524,459,13,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +2,Biden +1,.7820652,.2016304,0,.0163043,286.5984,312.5,260,251.4016,278,225.5,1840,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +29,Biden +28,0,1,0,0,34.55556,65,16,503.4445,522,473,18,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +28,Biden +27,0,1,0,0,38.54839,62,16,499.4516,522,476,31,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +27,Biden +26,0,1,0,0,44.05128,83,23,493.9487,515,455,39,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +26,Biden +25,0,1,0,0,50.66071,93,18,487.3393,520,445,56,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +25,Biden +24,0,1,0,0,56.98507,93,24,481.0149,514,445,67,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +24,Biden +23,0,1,0,0,57.16667,87,26,480.8333,512,451,102,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +23,Biden +22,0,1,0,0,62.9927,94,33,475.0073,505,444,137,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +22,Biden +21,0,1,0,0,70.76041,103,37,467.2396,501,435,192,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +21,Biden +20,0,1,0,0,75.10042,107,40,462.8996,498,431,239,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +20,Biden +19,0,1,0,0,82.875,115,43,455.125,495,423,344,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +1,TIE,.9237785,.0690554,0,.0071661,299.6228,325,274,238.3772,264,213,1535,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +19,Biden +18,0,1,0,0,91.16068,122,53,446.8393,485,416,417,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +18,Biden +17,0,1,0,0,94.81937,123,58,443.1806,480,415,537,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +17,Biden +16,0,1,0,0,103.8166,126,67,434.1834,471,412,687,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +16,Biden +15,0,1,0,0,110.3993,138,75,427.6007,463,400,884,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +15,Biden +14,0,1,0,0,117.3975,153,83,420.6024,455,385,1137,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +14,Biden +13,0,1,0,0,124.6607,163,94,413.3393,444,375,1332,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +13,Biden +12,0,1,0,0,133.9045,177,103,404.0955,435,361,1539,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +12,Biden +11,0,1,0,0,142.663,185,107,395.337,431,353,1801,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +11,Biden +10,0,1,0,0,157.1576,197,121,380.8424,417,341,1923,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/6/2020,Trump,Biden,"",Biden +10,Biden +9,0,1,0,0,170.0105,206,126,367.9895,412,332,2286,21:06:02  6 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +9,Trump +10,1,0,0,0,375.053,396,355,162.947,183,142,151,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +8,Trump +9,1,0,0,0,367.8578,388,351,170.1422,187,150,204,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +7,Trump +8,1,0,0,0,363.6641,381,349,174.3359,189,157,259,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +6,Trump +7,1,0,0,0,357.8127,375,341,180.1873,197,163,331,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +5,Trump +6,1,0,0,0,351.0568,367,337,186.9432,201,171,440,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +4,Trump +5,1,0,0,0,345.5297,363,328,192.4703,210,175,572,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +3,Trump +4,1,0,0,0,338.0832,355,322,199.9168,216,183,757,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +2,Trump +3,1,0,0,0,331.9867,350,312,206.0133,226,188,980,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +28,Trump +29,1,0,0,0,525,525,525,13,13,13,1,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +26,Trump +27,1,0,0,0,532,532,532,6,6,6,1,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +24,Trump +25,1,0,0,0,535,535,535,3,3,3,2,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +23,Trump +24,1,0,0,0,452,452,452,86,86,86,1,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +21,Trump +22,1,0,0,0,466.3333,480,453,71.66666,85,58,3,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +20,Trump +21,1,0,0,0,456,456,456,82,82,82,1,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +1,Trump +2,.9868996,.0131004,0,0,321.8506,342,299,216.1493,239,196,1145,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +19,Trump +20,1,0,0,0,439.7,514,404.5,98.3,133.5,24,10,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +18,Trump +19,1,0,0,0,438.7273,479,411,99.27273,127,59,11,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +17,Trump +18,1,0,0,0,419.7143,462,388,118.2857,150,76,14,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +16,Trump +17,1,0,0,0,425.2857,485,389,112.7143,149,53,14,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +15,Trump +16,1,0,0,0,422.64,480,388,115.36,150,58,25,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +14,Trump +15,1,0,0,0,407.5385,459,369,130.4615,169,79,26,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +13,Trump +14,1,0,0,0,400.1429,441,370,137.8571,168,97,42,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +12,Trump +13,1,0,0,0,394.8542,413,363,143.1458,175,125,48,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +11,Trump +12,1,0,0,0,383.24,406,360,154.76,178,132,75,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Trump +10,Trump +11,1,0,0,0,379.0082,400,357,158.9918,181,138,122,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",TIE,Trump +1,.9761727,.0208488,0,.0029784,311.6984,335,286,226.3016,252,203,1343,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +9,Biden +8,.0004177,.9991646,0,.0004177,183.9591,219,143,354.0409,395,319,2394,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +8,Biden +7,.0004114,.9987659,0,.0008227,198.1374,230,162,339.8626,376,308,2431,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +7,Biden +6,.0083433,.989273,0,.0023838,210.822,245,179,327.178,359,293,2517,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +6,Biden +5,.0277438,.9673603,0,.004896,225.6732,259,193,312.3268,345,279,2451,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +5,Biden +4,.1137222,.8720101,0,.0142677,241.6781,271,210,296.3219,328,267,2383,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +4,Biden +3,.2875966,.6919582,0,.0204453,256.7906,286,226,281.2094,312,252,2201,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +40,Biden +39,0,1,0,0,10,19,1,528,537,519,2,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +3,Biden +2,.5480815,.4291805,0,.022738,272.3378,300,244,265.6622,294,238,2111,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +39,Biden +38,0,1,0,0,6.5,9,4,531.5,534,529,2,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +38,Biden +37,0,1,0,0,26,26,26,512,512,512,1,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +37,Biden +36,0,1,0,0,11,11,11,527,527,527,1,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +36,Biden +35,0,1,0,0,12,20,4,526,534,518,2,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +35,Biden +34,0,1,0,0,18,20,16,520,522,518,2,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +34,Biden +33,0,1,0,0,29.75,46,16,508.25,522,492,4,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +33,Biden +32,0,1,0,0,17,31,3,521,535,507,2,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +32,Biden +31,0,1,0,0,28.875,69,4,509.125,534,469,8,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +31,Biden +30,0,1,0,0,29.16667,64,11,508.8333,527,474,6,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +30,Biden +29,0,1,0,0,23.27778,45,4,514.7222,534,493,18,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +2,Biden +1,.8040839,.1826711,0,.013245,287.9995,314,260,250.0005,278,224,1812,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +29,Biden +28,0,1,0,0,50.4,86,28,487.6,510,452,5,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +28,Biden +27,0,1,0,0,38.85185,75,15,499.1482,523,463,27,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +27,Biden +26,0,1,0,0,51.93939,77,29,486.0606,509,461,33,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +26,Biden +25,0,1,0,0,46.07547,75,20,491.9245,518,463,53,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +25,Biden +24,0,1,0,0,49.68493,82,26,488.3151,512,456,73,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +24,Biden +23,0,1,0,0,59.31395,97,27,478.686,511,441,86,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +23,Biden +22,0,1,0,0,64.69566,96,31,473.3044,507,442,115,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +22,Biden +21,0,1,0,0,71.37931,105,37,466.6207,501,433,174,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +21,Biden +20,0,1,0,0,77.1834,112,40,460.8166,498,426,229,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +20,Biden +19,0,1,0,0,82.63606,118,48,455.3639,490,420,305,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +1,TIE,.9300362,.066345,0,.0036188,300.5784,327,273,237.4216,265,211,1658,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +19,Biden +18,0,1,0,0,89.4787,119,54,448.5213,484,419,399,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +18,Biden +17,0,1,0,0,95.55534,123,58,442.4447,480,415,515,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +17,Biden +16,0,1,0,0,104.0476,126,70,433.9524,468,412,735,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +16,Biden +15,0,1,0,0,109.8745,135,75,428.1255,463,403,916,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +15,Biden +14,0,1,0,0,116.7593,147,85,421.2407,453,391,1051,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +14,Biden +13,0,1,0,0,125.4575,163,96,412.5424,442,375,1307,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +13,Biden +12,0,1,0,0,133.6664,177,100,404.3336,438,361,1514,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +12,Biden +11,0,1,0,0,145.3216,185,110,392.6784,428,353,1732,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +11,Biden +10,0,1,0,0,156.8281,197,119,381.1719,419,341,1972,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/5/2020,Trump,Biden,"",Biden +10,Biden +9,0,1,0,0,169.5191,205,126,368.4809,412,333,2175,22:17:02  5 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +9,Trump +10,1,0,0,0,372.8376,393,355,165.1624,183,145,117,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +8,Trump +9,1,0,0,0,370.9005,388,352,167.0995,186,150,191,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +7,Trump +8,1,0,0,0,361.9183,380,347,176.0817,191,158,257,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +6,Trump +7,1,0,0,0,359.2434,376,342,178.7566,196,162,341,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +5,Trump +6,1,0,0,0,352.4168,366,337,185.5832,201,172,463,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +4,Trump +5,1,0,0,0,346.0471,363,328,191.9529,210,175,573,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +3,Trump +4,1,0,0,0,339.0041,356,322,198.9959,216,182,739,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +2,Trump +3,.9968454,.002103,0,.0010515,331.0852,349,311,206.9148,227,189,951,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +23,Trump +24,1,0,0,0,451,470,420,87,118,68,3,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +22,Trump +23,1,0,0,0,444,476,412,94,126,62,2,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +21,Trump +22,1,0,0,0,480,480,480,58,58,58,1,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +20,Trump +21,1,0,0,0,455.3333,470,429,82.66666,109,68,3,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +1,Trump +2,.9946856,.0053144,0,0,322.3596,342,300,215.6404,238,196,1129,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +19,Trump +20,1,0,0,0,439,535,392,99,146,3,9,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +18,Trump +19,1,0,0,0,459,532,408,79,130,6,9,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +17,Trump +18,1,0,0,0,430.625,532,388,107.375,150,6,8,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +16,Trump +17,1,0,0,0,419.2727,466,393,118.7273,145,72,11,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +15,Trump +16,1,0,0,0,412.2,448,378.5,125.8,159.5,90,20,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +14,Trump +15,1,0,0,0,409.931,451,382,128.069,156,87,29,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +13,Trump +14,1,0,0,0,398.1489,425,367,139.8511,171,113,47,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +12,Trump +13,1,0,0,0,390.1379,410,367,147.8621,171,128,58,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +11,Trump +12,1,0,0,0,384.407,410,362,153.593,176,128,86,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Trump +10,Trump +11,1,0,0,0,379.0331,400,361,158.9669,177,138,121,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",TIE,Trump +1,.9698751,.0264511,0,.0036738,311.4482,335,284,226.5518,254,203,1361,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +9,Biden +8,0,1,0,0,184.6841,219,145,353.3159,393,319,2251,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +8,Biden +7,0,.9996026,0,.0003975,197.5568,231,160,340.4432,378,307,2516,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +7,Biden +6,.0070258,.9906323,0,.0023419,211.4044,248,177,326.5956,361,290,2562,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +6,Biden +5,.0330546,.9589805,0,.007965,226.4182,259,196,311.5818,342,279,2511,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +5,Biden +4,.1112985,.8726813,0,.0160202,241.6172,271,209,296.3828,329,267,2372,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +4,Biden +3,.2722036,.7037926,0,.0240038,256.3596,285,226,281.6404,312,253,2083,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +3,Biden +2,.5655738,.414959,0,.0194672,273.0174,301,244,264.9826,294,237,1952,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +39,Biden +38,0,1,0,0,13,13,13,525,525,525,1,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +38,Biden +37,0,1,0,0,4,4,4,534,534,534,1,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +37,Biden +36,0,1,0,0,1,1,1,537,537,537,1,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +36,Biden +35,0,1,0,0,20,20,20,518,518,518,1,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +35,Biden +34,0,1,0,0,31,31,31,507,507,507,1,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +34,Biden +33,0,1,0,0,16,38,4,522,534,500,5,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +33,Biden +32,0,1,0,0,21.66667,62,4,516.3333,534,476,6,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +32,Biden +31,0,1,0,0,19,19,19,519,519,519,1,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +31,Biden +30,0,1,0,0,42.66667,93,13,495.3333,525,445,9,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +30,Biden +29,0,1,0,0,37.5,75,15,500.5,523,463,12,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +2,Biden +1,.780683,.2033084,0,.0160085,286.5704,313,260,251.4296,278,225,1874,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +29,Biden +28,0,1,0,0,36.5,68,20,501.5,518,470,18,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +28,Biden +27,0,1,0,0,34.76471,52,16,503.2353,522,486,17,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +27,Biden +26,0,1,0,0,42.12,79,19,495.88,519,459,25,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +26,Biden +25,0,1,0,0,50.15,83,26.5,487.85,511.5,455,40,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +25,Biden +24,0,1,0,0,52.52703,86,23,485.473,515,452,74,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +24,Biden +23,0,1,0,0,60.66667,97,34,477.3333,504,441,93,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +23,Biden +22,0,1,0,0,58.65254,93,27,479.3474,511,445,118,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +22,Biden +21,0,1,0,0,68.55056,102,33,469.4494,505,436,178,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +21,Biden +20,0,1,0,0,75.90638,112,42,462.0936,496,426,235,22:34:02  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",Biden +20,Biden +19,0,1,0,0,84.26786,117,47,453.7321,491,421,336,22:34:02  4 Sep 2020,40000
