cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,11/2/20,MA-2,James McGovern,Tracy Lyn Lovvorn,4,Expert ratings adjusted for national environment,31.27834,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,MA-2,James McGovern,Tracy Lyn Lovvorn,3,Fundamentals (non-polling factors),32.20301,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,MA-2,James McGovern,Tracy Lyn Lovvorn,2,CANTOR (analysis of comparable disticts),39.82927,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,MA-2,James McGovern,Tracy Lyn Lovvorn,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,MA-1,Richard E. Neal,Frederick Mayock,4,Expert ratings adjusted for national environment,66.64305,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,MA-1,Richard E. Neal,Frederick Mayock,3,Fundamentals (non-polling factors),66.64305,1.439034,1.439034,1.439034,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,MA-1,Richard E. Neal,Frederick Mayock,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,MA-1,Richard E. Neal,Frederick Mayock,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-6,Dartanyon Williams,Garret Graves,4,Expert ratings adjusted for national environment,-44.50286,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-6,Dartanyon Williams,Garret Graves,3,Fundamentals (non-polling factors),-43.34765,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-6,Dartanyon Williams,Garret Graves,2,CANTOR (analysis of comparable disticts),-37.0144,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-6,Dartanyon Williams,Garret Graves,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-5,All Democrats,All Republicans,4,Expert ratings adjusted for national environment,-28.25168,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-5,All Democrats,All Republicans,3,Fundamentals (non-polling factors),-26.63043,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-5,All Democrats,All Republicans,2,CANTOR (analysis of comparable disticts),-19.00879,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-5,All Democrats,All Republicans,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-4,All Democrats,All Republicans,4,Expert ratings adjusted for national environment,-27.35849,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-4,All Democrats,All Republicans,3,Fundamentals (non-polling factors),-25.07353,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-4,All Democrats,All Republicans,2,CANTOR (analysis of comparable disticts),-21.69217,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-4,All Democrats,All Republicans,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-3,All Democrats,Clay Higgins,4,Expert ratings adjusted for national environment,-38.4739,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-3,All Democrats,Clay Higgins,3,Fundamentals (non-polling factors),-36.19331,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-3,All Democrats,Clay Higgins,2,CANTOR (analysis of comparable disticts),-40.09432,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-3,All Democrats,Clay Higgins,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-2,All Democrats,All Republicans,4,Expert ratings adjusted for national environment,58.87684,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-2,All Democrats,All Republicans,3,Fundamentals (non-polling factors),58.67408,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-2,All Democrats,All Republicans,2,CANTOR (analysis of comparable disticts),77.59126,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-2,All Democrats,All Republicans,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-1,Lee Ann Dugas,Steve Scalise,4,Expert ratings adjusted for national environment,-51.66196,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-1,Lee Ann Dugas,Steve Scalise,3,Fundamentals (non-polling factors),-50.07114,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-1,Lee Ann Dugas,Steve Scalise,2,CANTOR (analysis of comparable disticts),-47.84071,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,LA-1,Lee Ann Dugas,Steve Scalise,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-6,Josh Hicks,Andy Barr,4,Expert ratings adjusted for national environment,-17.38585,0,0,1.047833,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-6,Josh Hicks,Andy Barr,3,Fundamentals (non-polling factors),-5.59785,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-6,Josh Hicks,Andy Barr,2,CANTOR (analysis of comparable disticts),-5.1587,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-6,Josh Hicks,Andy Barr,1,Polls adjusted for house effects & other factors,1.398312,.6618456,.6618456,.6618456,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-5,Matthew Ryan Best,Harold Rogers,4,Expert ratings adjusted for national environment,-61.49141,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-5,Matthew Ryan Best,Harold Rogers,3,Fundamentals (non-polling factors),-59.70565,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-5,Matthew Ryan Best,Harold Rogers,2,CANTOR (analysis of comparable disticts),-59.297,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-5,Matthew Ryan Best,Harold Rogers,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-4,Alexandra Owensby,Thomas Massie,4,Expert ratings adjusted for national environment,-33.80977,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-4,Alexandra Owensby,Thomas Massie,3,Fundamentals (non-polling factors),-31.77313,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-4,Alexandra Owensby,Thomas Massie,2,CANTOR (analysis of comparable disticts),-32.60408,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-4,Alexandra Owensby,Thomas Massie,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-3,John A. Yarmuth,Rhonda Palazzo,4,Expert ratings adjusted for national environment,27.91628,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-3,John A. Yarmuth,Rhonda Palazzo,3,Fundamentals (non-polling factors),28.1273,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-3,John A. Yarmuth,Rhonda Palazzo,2,CANTOR (analysis of comparable disticts),41.11324,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-3,John A. Yarmuth,Rhonda Palazzo,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-2,Hank Linderman,S. Brett Guthrie,4,Expert ratings adjusted for national environment,-34.73991,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-2,Hank Linderman,S. Brett Guthrie,3,Fundamentals (non-polling factors),-32.61915,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-2,Hank Linderman,S. Brett Guthrie,2,CANTOR (analysis of comparable disticts),-34.48647,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-2,Hank Linderman,S. Brett Guthrie,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-1,James Rhodes,James Comer,4,Expert ratings adjusted for national environment,-44.63221,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-1,James Rhodes,James Comer,3,Fundamentals (non-polling factors),-42.75447,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-1,James Rhodes,James Comer,2,CANTOR (analysis of comparable disticts),-43.14859,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KY-1,James Rhodes,James Comer,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-4,Laura Lombard,Ron Estes,4,Expert ratings adjusted for national environment,-24.68641,0,0,1.217435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-4,Laura Lombard,Ron Estes,3,Fundamentals (non-polling factors),-25.78522,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-4,Laura Lombard,Ron Estes,2,CANTOR (analysis of comparable disticts),-18.84868,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-4,Laura Lombard,Ron Estes,1,Polls adjusted for house effects & other factors,-13.69051,1.001893,1.001893,1.001893,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-3,Sharice Davids,Amanda L. Adkins,4,Expert ratings adjusted for national environment,21.05647,0,0,1.182894,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-3,Sharice Davids,Amanda L. Adkins,3,Fundamentals (non-polling factors),11.1206,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-3,Sharice Davids,Amanda L. Adkins,2,CANTOR (analysis of comparable disticts),8.454909,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-3,Sharice Davids,Amanda L. Adkins,1,Polls adjusted for house effects & other factors,20.27572,.93264,.93264,.93264,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-2,Michelle De La Isla,Jake LaTurner,4,Expert ratings adjusted for national environment,-17.88791,0,0,1.351622,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-2,Michelle De La Isla,Jake LaTurner,3,Fundamentals (non-polling factors),-6.236861,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-2,Michelle De La Isla,Jake LaTurner,2,CANTOR (analysis of comparable disticts),-5.150485,.7290647,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-2,Michelle De La Isla,Jake LaTurner,1,Polls adjusted for house effects & other factors,-6.18784,1.270935,1.270935,1.270935,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-1,Kali Barnett,Tracey Mann,4,Expert ratings adjusted for national environment,-35.92855,0,0,1.196701,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-1,Kali Barnett,Tracey Mann,3,Fundamentals (non-polling factors),-37.38461,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-1,Kali Barnett,Tracey Mann,2,CANTOR (analysis of comparable disticts),-26.84228,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,KS-1,Kali Barnett,Tracey Mann,1,Polls adjusted for house effects & other factors,-30.71059,.9603232,.9603232,.9603232,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-9,Andy Ruff,Trey Hollingsworth,4,Expert ratings adjusted for national environment,-24.48614,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-9,Andy Ruff,Trey Hollingsworth,3,Fundamentals (non-polling factors),-19.00813,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-9,Andy Ruff,Trey Hollingsworth,2,CANTOR (analysis of comparable disticts),-26.67489,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-9,Andy Ruff,Trey Hollingsworth,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-8,E. Thomasina Marsili,Larry Bucshon,4,Expert ratings adjusted for national environment,-33.49046,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-8,E. Thomasina Marsili,Larry Bucshon,3,Fundamentals (non-polling factors),-31.34021,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-8,E. Thomasina Marsili,Larry Bucshon,2,CANTOR (analysis of comparable disticts),-33.12466,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-8,E. Thomasina Marsili,Larry Bucshon,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-7,André Carson,Susan Marie Smith,4,Expert ratings adjusted for national environment,32.99256,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-7,André Carson,Susan Marie Smith,3,Fundamentals (non-polling factors),33.27544,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-7,André Carson,Susan Marie Smith,2,CANTOR (analysis of comparable disticts),47.17975,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-7,André Carson,Susan Marie Smith,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-6,Jeannine Lee Lake,Greg Pence,4,Expert ratings adjusted for national environment,-41.45501,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-6,Jeannine Lee Lake,Greg Pence,3,Fundamentals (non-polling factors),-39.58375,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-6,Jeannine Lee Lake,Greg Pence,2,CANTOR (analysis of comparable disticts),-39.84172,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-6,Jeannine Lee Lake,Greg Pence,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-5,Christina Hale,Victoria Spartz,4,Expert ratings adjusted for national environment,1.868534,0,0,1.515777,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-5,Christina Hale,Victoria Spartz,3,Fundamentals (non-polling factors),-2.648406,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-5,Christina Hale,Victoria Spartz,2,CANTOR (analysis of comparable disticts),-3.229931,.3999379,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-5,Christina Hale,Victoria Spartz,1,Polls adjusted for house effects & other factors,1.968292,1.600062,1.600062,1.600062,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-4,Joe Mackey,James Baird,4,Expert ratings adjusted for national environment,-35.66537,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-4,Joe Mackey,James Baird,3,Fundamentals (non-polling factors),-33.53156,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-4,Joe Mackey,James Baird,2,CANTOR (analysis of comparable disticts),-35.71341,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-4,Joe Mackey,James Baird,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-3,Chip Coldiron,Jim Banks,4,Expert ratings adjusted for national environment,-36.89713,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-3,Chip Coldiron,Jim Banks,3,Fundamentals (non-polling factors),-34.69182,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-3,Chip Coldiron,Jim Banks,2,CANTOR (analysis of comparable disticts),-37.72855,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-3,Chip Coldiron,Jim Banks,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-2,Pat Hackett,Jackie Walorski,4,Expert ratings adjusted for national environment,-24.41895,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-2,Pat Hackett,Jackie Walorski,3,Fundamentals (non-polling factors),-14.49679,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-2,Pat Hackett,Jackie Walorski,2,CANTOR (analysis of comparable disticts),-23.49538,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-2,Pat Hackett,Jackie Walorski,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-1,Frank J. Mrvan,Mark Leyva,4,Expert ratings adjusted for national environment,26.41699,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-1,Frank J. Mrvan,Mark Leyva,3,Fundamentals (non-polling factors),27.31384,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-1,Frank J. Mrvan,Mark Leyva,2,CANTOR (analysis of comparable disticts),32.76001,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IN-1,Frank J. Mrvan,Mark Leyva,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-9,Jan Schakowsky,Sargis Sangari,4,Expert ratings adjusted for national environment,45.99421,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-9,Jan Schakowsky,Sargis Sangari,3,Fundamentals (non-polling factors),46.18008,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-9,Jan Schakowsky,Sargis Sangari,2,CANTOR (analysis of comparable disticts),61.46672,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-9,Jan Schakowsky,Sargis Sangari,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-8,Raja Krishnamoorthi,Preston Gabriel Nelson,4,Expert ratings adjusted for national environment,64.64377,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-8,Raja Krishnamoorthi,Preston Gabriel Nelson,3,Fundamentals (non-polling factors),64.64377,1.439034,1.439034,1.439034,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-8,Raja Krishnamoorthi,Preston Gabriel Nelson,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-8,Raja Krishnamoorthi,Preston Gabriel Nelson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-7,Danny K. Davis,Craig Cameron,4,Expert ratings adjusted for national environment,71.28725,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-7,Danny K. Davis,Craig Cameron,3,Fundamentals (non-polling factors),70.83931,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-7,Danny K. Davis,Craig Cameron,2,CANTOR (analysis of comparable disticts),92.03904,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-7,Danny K. Davis,Craig Cameron,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-6,Sean Casten,Jeanne Ives,4,Expert ratings adjusted for national environment,21.2973,0,0,.9308605,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-6,Sean Casten,Jeanne Ives,3,Fundamentals (non-polling factors),6.972321,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-6,Sean Casten,Jeanne Ives,2,CANTOR (analysis of comparable disticts),9.431792,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-6,Sean Casten,Jeanne Ives,1,Polls adjusted for house effects & other factors,-5.419762,.427319,.427319,.427319,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-5,Mike Quigley,Tommy Hanson,4,Expert ratings adjusted for national environment,48.2243,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-5,Mike Quigley,Tommy Hanson,3,Fundamentals (non-polling factors),48.47575,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-5,Mike Quigley,Tommy Hanson,2,CANTOR (analysis of comparable disticts),63.15828,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-5,Mike Quigley,Tommy Hanson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-4,Chuy García,Jesus Solorio,4,Expert ratings adjusted for national environment,68.08248,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-4,Chuy García,Jesus Solorio,3,Fundamentals (non-polling factors),68.20657,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-4,Chuy García,Jesus Solorio,2,CANTOR (analysis of comparable disticts),84.08179,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-4,Chuy García,Jesus Solorio,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-3,Marie Newman,Mike Fricilone,4,Expert ratings adjusted for national environment,20.44946,0,0,1.065116,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-3,Marie Newman,Mike Fricilone,3,Fundamentals (non-polling factors),23.80093,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,IL-3,Marie Newman,Mike Fricilone,2,CANTOR (analysis of comparable disticts),15.7219,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
